Time,Voltage(CH1),Voltage(CH2)
1.2908e-05,-2.44,0.02
1.29088e-05,-2.48,0.024
1.2909600000000001e-05,-2.52,0.024
1.2910400000000001e-05,-2.48,0.02
1.2911200000000001e-05,-2.48,0.016
1.2912000000000001e-05,-2.44,0.016
1.2912800000000001e-05,-2.52,0.016
1.2913600000000001e-05,-2.48,0.02
1.2914400000000001e-05,-2.44,0.016
1.2915200000000001e-05,-2.48,0.02
1.2916e-05,-2.48,0.02
1.29168e-05,-2.48,0.016
1.29176e-05,-2.44,0.02
1.29184e-05,-2.44,0.02
1.29192e-05,-2.4,0.016
1.292e-05,-2.4,0.02
1.29208e-05,-2.44,0.02
1.29216e-05,-2.4,0.016
1.29224e-05,-2.4,0.024
1.29232e-05,-2.44,0.02
1.2924e-05,-2.4,0.02
1.29248e-05,-2.4,0.016
1.29256e-05,-2.36,0.016
1.29264e-05,-2.36,0.016
1.29272e-05,-2.44,0.02
1.2928e-05,-2.36,0.016
1.29288e-05,-2.36,0.02
1.29296e-05,-2.4,0.016
1.29304e-05,-2.36,0.016
1.29312e-05,-2.4,0.016
1.2932000000000001e-05,-2.32,0.016
1.2932800000000001e-05,-2.36,0.016
1.2933600000000001e-05,-2.32,0.012
1.2934400000000001e-05,-2.36,0.016
1.2935200000000001e-05,-2.4,0.016
1.2936000000000001e-05,-2.36,0.016
1.2936800000000001e-05,-2.36,0.016
1.2937600000000001e-05,-2.4,0.016
1.29384e-05,-2.2800000000000002,0.016
1.29392e-05,-2.36,0.02
1.294e-05,-2.32,0.02
1.29408e-05,-2.2800000000000002,0.016
1.29416e-05,-2.32,0.016
1.29424e-05,-2.32,0.016
1.29432e-05,-2.32,0.02
1.2944e-05,-2.36,0.016
1.29448e-05,-2.2800000000000002,0.016
1.29456e-05,-2.36,0.016
1.29464e-05,-2.2800000000000002,0.016
1.29472e-05,-2.32,0.016
1.2948e-05,-2.24,0.02
1.29488e-05,-2.2800000000000002,0.02
1.29496e-05,-2.32,0.016
1.29504e-05,-2.24,0.016
1.29512e-05,-2.2800000000000002,0.016
1.2952e-05,-2.2800000000000002,0.02
1.29528e-05,-2.2800000000000002,0.016
1.29536e-05,-2.24,0.016
1.2954400000000001e-05,-2.2800000000000002,0.016
1.2955200000000001e-05,-2.24,0.016
1.2956000000000001e-05,-2.2800000000000002,0.016
1.2956800000000001e-05,-2.24,0.016
1.2957600000000001e-05,-2.24,0.016
1.2958400000000001e-05,-2.2,0.016
1.2959200000000001e-05,-2.24,0.016
1.2960000000000001e-05,-2.2,0.016
1.29608e-05,-2.24,0.016
1.29616e-05,-2.16,0.02
1.29624e-05,-2.2800000000000002,0.012
1.29632e-05,-2.2,0.016
1.2964e-05,-2.24,0.016
1.29648e-05,-2.16,0.02
1.29656e-05,-2.24,0.016
1.29664e-05,-2.24,0.02
1.29672e-05,-2.2,0.02
1.2968e-05,-2.2,0.016
1.29688e-05,-2.16,0.016
1.29696e-05,-2.2,0.024
1.29704e-05,-2.12,0.02
1.29712e-05,-2.16,0.016
1.2972e-05,-2.16,0.02
1.29728e-05,-2.16,0.02
1.29736e-05,-2.12,0.02
1.29744e-05,-2.16,0.02
1.29752e-05,-2.16,0.02
1.2976e-05,-2.16,0.016
1.29768e-05,-2.16,0.016
1.2977600000000001e-05,-2.12,0.016
1.2978400000000001e-05,-2.08,0.016
1.2979200000000001e-05,-2.12,0.016
1.2980000000000001e-05,-2.12,0.016
1.2980800000000001e-05,-2.12,0.016
1.2981600000000001e-05,-2.12,0.016
1.2982400000000001e-05,-2.12,0.02
1.29832e-05,-2.12,0.02
1.2984e-05,-2.12,0.016
1.29848e-05,-2.08,0.012
1.29856e-05,-2.04,0.012
1.29864e-05,-2.08,0.016
1.29872e-05,-2.08,0.016
1.2988e-05,-2.08,0.012
1.29888e-05,-2.08,0.016
1.29896e-05,-2.08,0.016
1.29904e-05,-2.04,0.02
1.29912e-05,-2.04,0.016
1.2992e-05,-2.04,0.016
1.29928e-05,-2.0,0.016
1.29936e-05,-2.04,0.012
1.29944e-05,-2.04,0.012
1.29952e-05,-2.04,0.012
1.2996e-05,-2.04,0.02
1.29968e-05,-2.0,0.012
1.29976e-05,-2.0,0.016
1.29984e-05,-2.04,0.016
1.29992e-05,-2.04,0.016
1.3000000000000001e-05,-2.0,0.012
1.3000800000000001e-05,-2.0,0.016
1.3001600000000001e-05,-2.0,0.012
1.3002400000000001e-05,-2.0,0.016
1.3003200000000001e-05,-2.0,0.016
1.3004000000000001e-05,-2.0,0.016
1.3004800000000001e-05,-2.0,0.008
1.3005600000000001e-05,-1.96,0.016
1.30064e-05,-2.0,0.012
1.30072e-05,-1.96,0.012
1.3008e-05,-1.96,0.012
1.30088e-05,-1.92,0.016
1.30096e-05,-1.96,0.016
1.30104e-05,-2.0,0.016
1.30112e-05,-1.92,0.016
1.3012e-05,-1.92,0.012
1.30128e-05,-1.96,0.02
1.30136e-05,-1.96,0.016
1.30144e-05,-1.96,0.016
1.30152e-05,-1.96,0.012
1.3016e-05,-1.92,0.008
1.30168e-05,-1.8800000000000001,0.012
1.30176e-05,-1.92,0.012
1.30184e-05,-1.92,0.016
1.30192e-05,-1.92,0.012
1.302e-05,-1.92,0.016
1.30208e-05,-1.8800000000000001,0.012
1.30216e-05,-1.8800000000000001,0.012
1.3022400000000001e-05,-1.92,0.016
1.3023200000000001e-05,-1.84,0.016
1.3024000000000001e-05,-1.8800000000000001,0.02
1.3024800000000001e-05,-1.8800000000000001,0.012
1.3025600000000001e-05,-1.92,0.016
1.3026400000000001e-05,-1.8800000000000001,0.012
1.3027200000000001e-05,-1.8800000000000001,0.012
1.3028000000000001e-05,-1.8800000000000001,0.012
1.30288e-05,-1.84,0.012
1.30296e-05,-1.8,0.012
1.30304e-05,-1.84,0.016
1.30312e-05,-1.84,0.008
1.3032e-05,-1.84,0.016
1.30328e-05,-1.8800000000000001,0.012
1.30336e-05,-1.84,0.012
1.30344e-05,-1.8,0.012
1.30352e-05,-1.84,0.016
1.3036e-05,-1.84,0.008
1.30368e-05,-1.8,0.016
1.30376e-05,-1.8,0.016
1.30384e-05,-1.8,0.012
1.30392e-05,-1.76,0.016
1.304e-05,-1.8,0.016
1.30408e-05,-1.8,0.016
1.30416e-05,-1.76,0.016
1.30424e-05,-1.72,0.016
1.30432e-05,-1.8,0.012
1.3044e-05,-1.84,0.012
1.3044800000000001e-05,-1.8,0.016
1.3045600000000001e-05,-1.8,0.016
1.3046400000000001e-05,-1.8,0.012
1.3047200000000001e-05,-1.8,0.008
1.3048000000000001e-05,-1.76,0.012
1.3048800000000001e-05,-1.72,0.012
1.3049600000000001e-05,-1.72,0.008
1.3050400000000001e-05,-1.76,0.012
1.30512e-05,-1.8,0.016
1.3052e-05,-1.72,0.012
1.30528e-05,-1.72,0.008
1.30536e-05,-1.72,0.008
1.30544e-05,-1.76,0.012
1.30552e-05,-1.76,0.012
1.3056e-05,-1.68,0.008
1.30568e-05,-1.76,0.008
1.30576e-05,-1.68,0.012
1.30584e-05,-1.68,0.012
1.30592e-05,-1.68,0.012
1.306e-05,-1.6400000000000001,0.008
1.30608e-05,-1.68,0.012
1.30616e-05,-1.68,0.008
1.30624e-05,-1.68,0.012
1.30632e-05,-1.68,0.012
1.3064e-05,-1.68,0.016
1.30648e-05,-1.68,0.008
1.30656e-05,-1.68,0.008
1.30664e-05,-1.6400000000000001,0.008
1.3067200000000001e-05,-1.68,0.008
1.3068000000000001e-05,-1.6400000000000001,0.012
1.3068800000000001e-05,-1.6400000000000001,0.012
1.3069600000000001e-05,-1.6,0.012
1.3070400000000001e-05,-1.6400000000000001,0.008
1.3071200000000001e-05,-1.6400000000000001,0.008
1.3072000000000001e-05,-1.6400000000000001,0.004
1.3072800000000001e-05,-1.6,0.008
1.30736e-05,-1.6,0.008
1.30744e-05,-1.6400000000000001,0.008
1.30752e-05,-1.6,0.004
1.3076e-05,-1.6,0.008
1.30768e-05,-1.6,0.008
1.30776e-05,-1.6,0.012
1.30784e-05,-1.6,0.008
1.30792e-05,-1.6,0.008
1.308e-05,-1.6,0.008
1.30808e-05,-1.6,0.008
1.30816e-05,-1.52,0.008
1.30824e-05,-1.52,0.008
1.30832e-05,-1.56,0.008
1.3084e-05,-1.52,0.008
1.30848e-05,-1.56,0.004
1.30856e-05,-1.6,0.004
1.30864e-05,-1.56,0.008
1.30872e-05,-1.56,0.008
1.3088e-05,-1.52,0.008
1.30888e-05,-1.52,0.008
1.3089600000000001e-05,-1.52,0.008
1.3090400000000001e-05,-1.52,0.008
1.3091200000000001e-05,-1.52,0.008
1.3092000000000001e-05,-1.56,0.008
1.3092800000000001e-05,-1.48,0.008
1.3093600000000001e-05,-1.52,0.004
1.3094400000000001e-05,-1.48,0.008
1.3095200000000001e-05,-1.52,0.008
1.3096e-05,-1.52,0.012
1.30968e-05,-1.52,0.008
1.30976e-05,-1.48,0.012
1.30984e-05,-1.48,0.008
1.30992e-05,-1.48,0.004
1.31e-05,-1.48,0.008
1.31008e-05,-1.48,0.004
1.31016e-05,-1.44,0.008
1.31024e-05,-1.44,0.004
1.31032e-05,-1.44,0.008
1.3104e-05,-1.44,0.008
1.31048e-05,-1.48,0.004
1.31056e-05,-1.48,0.004
1.31064e-05,-1.44,0.008
1.31072e-05,-1.44,0.008
1.3108e-05,-1.44,0.008
1.31088e-05,-1.44,0.004
1.31096e-05,-1.4000000000000001,0.008
1.31104e-05,-1.4000000000000001,0.008
1.31112e-05,-1.4000000000000001,0.008
1.3112e-05,-1.4000000000000001,0.004
1.3112800000000001e-05,-1.4000000000000001,0.0
1.3113600000000001e-05,-1.44,0.004
1.3114400000000001e-05,-1.4000000000000001,0.004
1.3115200000000001e-05,-1.36,0.004
1.3116000000000001e-05,-1.44,0.004
1.3116800000000001e-05,-1.4000000000000001,0.004
1.3117600000000001e-05,-1.4000000000000001,0.004
1.3118400000000001e-05,-1.36,0.008
1.31192e-05,-1.4000000000000001,0.0
1.312e-05,-1.36,0.008
1.31208e-05,-1.36,0.008
1.31216e-05,-1.36,0.008
1.31224e-05,-1.32,0.008
1.31232e-05,-1.36,0.008
1.3124e-05,-1.36,0.008
1.31248e-05,-1.28,0.008
1.31256e-05,-1.32,0.004
1.31264e-05,-1.36,0.004
1.31272e-05,-1.36,0.004
1.3128e-05,-1.32,0.004
1.31288e-05,-1.28,0.004
1.31296e-05,-1.28,0.0
1.31304e-05,-1.28,0.008
1.31312e-05,-1.32,0.008
1.3132e-05,-1.32,0.004
1.31328e-05,-1.32,0.0
1.31336e-05,-1.28,0.004
1.31344e-05,-1.32,0.0
1.3135200000000001e-05,-1.28,0.0
1.3136000000000001e-05,-1.28,0.0
1.3136800000000001e-05,-1.32,0.0
1.3137600000000001e-05,-1.28,0.004
1.3138400000000001e-05,-1.28,0.004
1.3139200000000001e-05,-1.24,0.0
1.3140000000000001e-05,-1.24,0.004
1.3140800000000001e-05,-1.28,0.008
1.31416e-05,-1.28,0.004
1.31424e-05,-1.24,0.004
1.31432e-05,-1.24,0.004
1.3144e-05,-1.24,0.0
1.31448e-05,-1.2,0.0
1.31456e-05,-1.28,0.0
1.31464e-05,-1.2,0.0
1.31472e-05,-1.16,0.0
1.3148e-05,-1.24,0.004
1.31488e-05,-1.2,0.004
1.31496e-05,-1.2,0.004
1.31504e-05,-1.2,0.008
1.31512e-05,-1.2,0.004
1.3152e-05,-1.16,0.0
1.31528e-05,-1.16,0.0
1.31536e-05,-1.2,0.0
1.31544e-05,-1.2,0.004
1.31552e-05,-1.16,0.004
1.3156e-05,-1.16,0.0
1.31568e-05,-1.12,0.004
1.3157600000000001e-05,-1.12,0.0
1.3158400000000001e-05,-1.12,0.0
1.3159200000000001e-05,-1.16,0.0
1.3160000000000001e-05,-1.16,0.004
1.3160800000000001e-05,-1.12,0.0
1.3161600000000001e-05,-1.12,0.0
1.3162400000000001e-05,-1.08,0.004
1.3163200000000001e-05,-1.16,0.0
1.3164e-05,-1.16,0.0
1.31648e-05,-1.08,0.0
1.31656e-05,-1.12,0.0
1.31664e-05,-1.08,0.004
1.31672e-05,-1.12,0.0
1.3168e-05,-1.08,0.0
1.31688e-05,-1.12,0.004
1.31696e-05,-1.08,0.004
1.31704e-05,-1.08,0.004
1.31712e-05,-1.08,0.0
1.3172e-05,-1.04,0.0
1.31728e-05,-1.08,0.0
1.31736e-05,-1.08,0.0
1.31744e-05,-1.08,0.0
1.31752e-05,-1.08,0.0
1.3176e-05,-1.04,0.0
1.31768e-05,-1.08,0.0
1.31776e-05,-1.04,0.0
1.31784e-05,-1.0,0.0
1.31792e-05,-1.0,0.004
1.3180000000000001e-05,-1.0,0.0
1.3180800000000001e-05,-0.96,0.0
1.3181600000000001e-05,-1.04,0.004
1.3182400000000001e-05,-1.0,0.0
1.3183200000000001e-05,-1.0,0.0
1.3184000000000001e-05,-1.04,0.0
1.3184800000000001e-05,-1.0,0.0
1.3185600000000001e-05,-1.0,0.0
1.31864e-05,-1.0,0.004
1.31872e-05,-1.04,0.0
1.3188e-05,-0.96,0.0
1.31888e-05,-0.96,0.0
1.31896e-05,-0.96,0.0
1.31904e-05,-0.96,0.0
1.31912e-05,-0.92,0.004
1.3192e-05,-1.0,0.004
1.31928e-05,-1.04,0.0
1.31936e-05,-0.96,0.0
1.31944e-05,-0.96,0.0
1.31952e-05,-1.0,0.0
1.3196e-05,-0.96,0.004
1.31968e-05,-0.92,0.0
1.31976e-05,-0.92,0.0
1.31984e-05,-0.96,0.0
1.31992e-05,-0.92,0.0
1.32e-05,-0.84,0.0
1.32008e-05,-0.92,0.0
1.32016e-05,-0.84,0.004
1.3202400000000001e-05,-0.92,0.0
1.3203200000000001e-05,-0.96,0.0
1.3204000000000001e-05,-0.88,0.0
1.3204800000000001e-05,-0.88,0.0
1.3205600000000001e-05,-0.88,0.0
1.3206400000000001e-05,-0.92,0.0
1.3207200000000001e-05,-0.88,0.0
1.3208000000000001e-05,-0.88,0.0
1.32088e-05,-0.88,0.0
1.32096e-05,-0.84,0.0
1.32104e-05,-0.92,0.0
1.32112e-05,-0.84,0.0
1.3212e-05,-0.84,0.0
1.32128e-05,-0.88,0.0
1.32136e-05,-0.84,0.0
1.32144e-05,-0.84,0.0
1.32152e-05,-0.84,0.0
1.3216e-05,-0.8,0.0
1.32168e-05,-0.84,0.0
1.32176e-05,-0.84,0.004
1.32184e-05,-0.8,0.0
1.32192e-05,-0.76,0.0
1.322e-05,-0.8,0.0
1.32208e-05,-0.8,0.004
1.32216e-05,-0.72,0.004
1.32224e-05,-0.76,0.0
1.32232e-05,-0.8,0.0
1.3224e-05,-0.8,0.0
1.32248e-05,-0.76,0.0
1.3225600000000001e-05,-0.76,0.004
1.3226400000000001e-05,-0.76,0.0
1.3227200000000001e-05,-0.76,0.0
1.3228000000000001e-05,-0.76,0.0
1.3228800000000001e-05,-0.68,0.004
1.3229600000000001e-05,-0.68,0.0
1.3230400000000001e-05,-0.72,0.0
1.3231200000000001e-05,-0.76,0.0
1.3232e-05,-0.68,0.0
1.32328e-05,-0.72,0.0
1.32336e-05,-0.72,0.0
1.32344e-05,-0.68,0.0
1.32352e-05,-0.72,0.0
1.3236e-05,-0.72,0.0
1.32368e-05,-0.68,0.0
1.32376e-05,-0.72,0.0
1.32384e-05,-0.68,0.004
1.32392e-05,-0.64,0.0
1.324e-05,-0.68,0.004
1.32408e-05,-0.68,0.0
1.32416e-05,-0.68,0.0
1.32424e-05,-0.68,0.0
1.32432e-05,-0.64,0.0
1.3244e-05,-0.64,-0.004
1.32448e-05,-0.6,0.0
1.32456e-05,-0.64,0.0
1.32464e-05,-0.64,0.0
1.32472e-05,-0.6,0.0
1.3248000000000001e-05,-0.68,0.0
1.3248800000000001e-05,-0.64,0.0
1.3249600000000001e-05,-0.64,0.0
1.3250400000000001e-05,-0.56,0.0
1.3251200000000001e-05,-0.6,0.0
1.3252000000000001e-05,-0.6,0.0
1.3252800000000001e-05,-0.56,0.0
1.3253600000000001e-05,-0.64,0.0
1.32544e-05,-0.6,0.0
1.32552e-05,-0.56,0.0
1.3256e-05,-0.6,-0.004
1.32568e-05,-0.56,-0.004
1.32576e-05,-0.56,-0.004
1.32584e-05,-0.6,0.0
1.32592e-05,-0.56,0.0
1.326e-05,-0.6,0.0
1.32608e-05,-0.56,0.0
1.32616e-05,-0.52,0.0
1.32624e-05,-0.52,0.0
1.32632e-05,-0.56,0.0
1.3264e-05,-0.52,-0.004
1.32648e-05,-0.52,-0.004
1.32656e-05,-0.56,0.0
1.32664e-05,-0.52,0.0
1.32672e-05,-0.48,0.0
1.3268e-05,-0.52,0.0
1.32688e-05,-0.44,0.0
1.32696e-05,-0.48,0.0
1.3270400000000001e-05,-0.52,0.0
1.3271200000000001e-05,-0.48,0.0
1.3272000000000001e-05,-0.52,0.0
1.3272800000000001e-05,-0.52,0.0
1.3273600000000001e-05,-0.52,0.0
1.3274400000000001e-05,-0.48,0.0
1.3275200000000001e-05,-0.48,-0.004
1.3276000000000001e-05,-0.44,0.0
1.32768e-05,-0.48,0.0
1.32776e-05,-0.48,0.0
1.32784e-05,-0.48,0.0
1.32792e-05,-0.44,0.0
1.328e-05,-0.4,0.0
1.32808e-05,-0.44,0.0
1.32816e-05,-0.44,0.0
1.32824e-05,-0.44,0.0
1.32832e-05,-0.4,0.0
1.3284e-05,-0.44,0.0
1.32848e-05,-0.44,0.0
1.32856e-05,-0.44,0.004
1.32864e-05,-0.4,0.0
1.32872e-05,-0.4,0.0
1.3288e-05,-0.36,0.0
1.32888e-05,-0.36,0.0
1.32896e-05,-0.4,0.004
1.32904e-05,-0.36,0.0
1.32912e-05,-0.36,0.004
1.3292e-05,-0.36,0.0
1.3292800000000001e-05,-0.36,0.004
1.3293600000000001e-05,-0.36,0.0
1.3294400000000001e-05,-0.36,-0.004
1.3295200000000001e-05,-0.4,0.0
1.3296000000000001e-05,-0.32,0.0
1.3296800000000001e-05,-0.32,0.0
1.3297600000000001e-05,-0.32,0.0
1.3298400000000001e-05,-0.32,0.0
1.32992e-05,-0.32,0.0
1.33e-05,-0.32,0.0
1.33008e-05,-0.32,0.0
1.33016e-05,-0.24,0.0
1.33024e-05,-0.32,0.0
1.33032e-05,-0.32,0.0
1.3304e-05,-0.32,0.0
1.33048e-05,-0.32,0.0
1.33056e-05,-0.32,0.0
1.33064e-05,-0.28,0.0
1.33072e-05,-0.32,0.0
1.3308e-05,-0.28,0.0
1.33088e-05,-0.28,0.0
1.33096e-05,-0.28,0.0
1.33104e-05,-0.24,0.0
1.33112e-05,-0.24,0.0
1.3312e-05,-0.24,0.004
1.33128e-05,-0.24,0.0
1.33136e-05,-0.28,0.0
1.33144e-05,-0.2,0.0
1.3315200000000001e-05,-0.24,0.0
1.3316000000000001e-05,-0.24,0.0
1.3316800000000001e-05,-0.24,0.0
1.3317600000000001e-05,-0.24,0.004
1.3318400000000001e-05,-0.2,0.0
1.3319200000000001e-05,-0.16,0.0
1.3320000000000001e-05,-0.24,0.0
1.3320800000000001e-05,-0.2,0.0
1.33216e-05,-0.12,0.0
1.33224e-05,-0.2,0.0
1.33232e-05,-0.16,0.0
1.3324e-05,-0.2,0.0
1.33248e-05,-0.16,0.0
1.33256e-05,-0.16,-0.004
1.33264e-05,-0.16,0.0
1.33272e-05,-0.16,0.0
1.3328e-05,-0.16,0.0
1.33288e-05,-0.12,-0.004
1.33296e-05,-0.12,0.0
1.33304e-05,-0.12,0.0
1.33312e-05,-0.12,0.0
1.3332e-05,-0.12,-0.004
1.33328e-05,-0.12,-0.004
1.33336e-05,-0.08,-0.004
1.33344e-05,-0.08,-0.004
1.33352e-05,-0.08,-0.004
1.3336e-05,-0.08,-0.004
1.33368e-05,-0.08,0.0
1.33376e-05,-0.08,0.0
1.3338400000000001e-05,-0.12,0.0
1.3339200000000001e-05,-0.12,0.0
1.3340000000000001e-05,-0.08,0.0
1.3340800000000001e-05,-0.08,-0.004
1.3341600000000001e-05,-0.08,-0.004
1.3342400000000001e-05,-0.12,0.0
1.3343200000000001e-05,-0.08,-0.004
1.3344000000000001e-05,-0.08,0.0
1.33448e-05,-0.08,-0.004
1.33456e-05,-0.04,-0.004
1.33464e-05,-0.08,0.0
1.33472e-05,-0.04,0.0
1.3348e-05,-0.04,-0.008
1.33488e-05,-0.04,0.0
1.33496e-05,-0.04,0.0
1.33504e-05,-0.04,-0.004
1.33512e-05,-0.04,-0.004
1.3352e-05,0.0,0.0
1.33528e-05,0.0,-0.004
1.33536e-05,-0.04,0.0
1.33544e-05,-0.04,-0.008
1.33552e-05,0.0,0.0
1.3356e-05,0.0,-0.004
1.33568e-05,0.04,-0.004
1.33576e-05,0.04,-0.004
1.33584e-05,0.08,0.0
1.33592e-05,0.04,-0.008
1.336e-05,0.04,-0.008
1.3360800000000001e-05,0.08,-0.004
1.3361600000000001e-05,0.04,-0.004
1.3362400000000001e-05,0.08,-0.008
1.3363200000000001e-05,0.0,-0.008
1.3364000000000001e-05,0.04,-0.008
1.3364800000000001e-05,0.08,-0.008
1.3365600000000001e-05,0.0,-0.004
1.3366400000000001e-05,0.08,-0.008
1.33672e-05,0.08,-0.004
1.3368e-05,0.08,-0.008
1.33688e-05,0.08,-0.004
1.33696e-05,0.12,-0.008
1.33704e-05,0.12,-0.004
1.33712e-05,0.12,-0.004
1.3372e-05,0.08,-0.008
1.33728e-05,0.12,-0.008
1.33736e-05,0.08,-0.004
1.33744e-05,0.08,-0.008
1.33752e-05,0.12,-0.004
1.3376e-05,0.12,-0.004
1.33768e-05,0.08,-0.008
1.33776e-05,0.12,-0.004
1.33784e-05,0.12,-0.004
1.33792e-05,0.12,-0.004
1.338e-05,0.16,-0.004
1.33808e-05,0.16,-0.008
1.33816e-05,0.16,-0.008
1.33824e-05,0.16,-0.004
1.3383200000000001e-05,0.12,-0.008
1.3384000000000001e-05,0.12,0.0
1.3384800000000001e-05,0.12,-0.008
1.3385600000000001e-05,0.12,-0.008
1.3386400000000001e-05,0.12,-0.012
1.3387200000000001e-05,0.16,-0.008
1.3388000000000001e-05,0.16,-0.008
1.3388800000000001e-05,0.2,-0.008
1.33896e-05,0.2,-0.012
1.33904e-05,0.24,-0.008
1.33912e-05,0.2,-0.008
1.3392e-05,0.2,-0.008
1.33928e-05,0.2,-0.012
1.33936e-05,0.24,-0.012
1.33944e-05,0.24,-0.008
1.33952e-05,0.24,-0.004
1.3396e-05,0.24,-0.008
1.33968e-05,0.2,-0.008
1.33976e-05,0.28,-0.012
1.33984e-05,0.28,-0.008
1.33992e-05,0.28,-0.012
1.34e-05,0.28,-0.004
1.34008e-05,0.28,-0.008
1.34016e-05,0.24,-0.008
1.34024e-05,0.32,-0.012
1.34032e-05,0.32,-0.004
1.3404e-05,0.28,-0.008
1.34048e-05,0.32,-0.008
1.3405600000000001e-05,0.28,-0.008
1.3406400000000001e-05,0.24,-0.012
1.3407200000000001e-05,0.32,-0.012
1.3408000000000001e-05,0.28,-0.012
1.3408800000000001e-05,0.28,-0.008
1.3409600000000001e-05,0.32,-0.008
1.3410400000000001e-05,0.32,-0.004
1.3411200000000001e-05,0.32,-0.008
1.3412e-05,0.36,-0.008
1.34128e-05,0.36,-0.008
1.34136e-05,0.32,-0.012
1.34144e-05,0.32,-0.008
1.34152e-05,0.32,-0.008
1.3416e-05,0.32,-0.012
1.34168e-05,0.36,-0.012
1.34176e-05,0.32,-0.012
1.34184e-05,0.32,-0.008
1.34192e-05,0.36,-0.012
1.342e-05,0.4,-0.012
1.34208e-05,0.4,-0.008
1.34216e-05,0.4,-0.012
1.34224e-05,0.36,-0.012
1.34232e-05,0.32,-0.008
1.3424e-05,0.32,-0.012
1.34248e-05,0.44,-0.016
1.34256e-05,0.4,-0.012
1.34264e-05,0.4,-0.012
1.34272e-05,0.4,-0.008
1.3428000000000001e-05,0.4,-0.008
1.3428800000000001e-05,0.4,-0.012
1.3429600000000001e-05,0.4,-0.016
1.3430400000000001e-05,0.44,-0.012
1.3431200000000001e-05,0.44,-0.012
1.3432000000000001e-05,0.44,-0.008
1.3432800000000001e-05,0.48,-0.008
1.3433600000000001e-05,0.4,-0.012
1.34344e-05,0.44,-0.012
1.34352e-05,0.48,-0.012
1.3436e-05,0.48,-0.012
1.34368e-05,0.44,-0.012
1.34376e-05,0.48,-0.012
1.34384e-05,0.44,-0.008
1.34392e-05,0.44,-0.008
1.344e-05,0.48,-0.012
1.34408e-05,0.52,-0.008
1.34416e-05,0.48,-0.008
1.34424e-05,0.52,-0.008
1.34432e-05,0.48,-0.008
1.3444e-05,0.48,-0.008
1.34448e-05,0.48,-0.012
1.34456e-05,0.52,-0.012
1.34464e-05,0.52,-0.012
1.34472e-05,0.52,-0.008
1.3448e-05,0.52,-0.012
1.34488e-05,0.52,-0.012
1.34496e-05,0.52,-0.008
1.3450400000000001e-05,0.6,-0.012
1.3451200000000001e-05,0.56,-0.012
1.3452000000000001e-05,0.6,-0.008
1.3452800000000001e-05,0.56,-0.012
1.3453600000000001e-05,0.6,-0.012
1.3454400000000001e-05,0.6,-0.012
1.3455200000000001e-05,0.6,-0.012
1.3456000000000001e-05,0.6,-0.008
1.3456800000000001e-05,0.56,-0.012
1.34576e-05,0.6,-0.012
1.34584e-05,0.6,-0.012
1.34592e-05,0.6,-0.012
1.346e-05,0.6,-0.008
1.34608e-05,0.6,-0.012
1.34616e-05,0.64,-0.008
1.34624e-05,0.6,-0.012
1.34632e-05,0.56,-0.008
1.3464e-05,0.6,-0.012
1.34648e-05,0.64,-0.012
1.34656e-05,0.6,-0.016
1.34664e-05,0.6,-0.012
1.34672e-05,0.68,-0.016
1.3468e-05,0.6,-0.012
1.34688e-05,0.64,-0.012
1.34696e-05,0.68,-0.008
1.34704e-05,0.68,-0.008
1.34712e-05,0.64,-0.012
1.3472e-05,0.64,-0.008
1.34728e-05,0.64,-0.012
1.3473600000000001e-05,0.64,-0.016
1.3474400000000001e-05,0.68,-0.012
1.3475200000000001e-05,0.72,-0.016
1.3476000000000001e-05,0.68,-0.016
1.3476800000000001e-05,0.68,-0.012
1.3477600000000001e-05,0.68,-0.008
1.3478400000000001e-05,0.72,-0.012
1.3479200000000001e-05,0.72,-0.012
1.348e-05,0.72,-0.012
1.34808e-05,0.72,-0.008
1.34816e-05,0.76,-0.012
1.34824e-05,0.72,-0.008
1.34832e-05,0.76,-0.012
1.3484e-05,0.72,-0.012
1.34848e-05,0.72,-0.012
1.34856e-05,0.72,-0.016
1.34864e-05,0.76,-0.012
1.34872e-05,0.76,-0.008
1.3488e-05,0.76,-0.016
1.34888e-05,0.72,-0.008
1.34896e-05,0.76,-0.008
1.34904e-05,0.8,-0.012
1.34912e-05,0.76,-0.012
1.3492e-05,0.8,-0.008
1.34928e-05,0.84,-0.012
1.34936e-05,0.76,-0.012
1.34944e-05,0.8,-0.012
1.34952e-05,0.84,-0.012
1.3496000000000001e-05,0.76,-0.008
1.3496800000000001e-05,0.8,-0.012
1.3497600000000001e-05,0.84,-0.012
1.3498400000000001e-05,0.8,-0.012
1.3499200000000001e-05,0.88,-0.012
1.3500000000000001e-05,0.84,-0.012
1.3500800000000001e-05,0.8,-0.008
1.3501600000000001e-05,0.84,-0.012
1.35024e-05,0.84,-0.012
1.35032e-05,0.88,-0.008
1.3504e-05,0.88,-0.016
1.35048e-05,0.8,-0.012
1.35056e-05,0.84,-0.012
1.35064e-05,0.84,-0.012
1.35072e-05,0.88,-0.008
1.3508e-05,0.88,-0.012
1.35088e-05,0.84,-0.012
1.35096e-05,0.88,-0.008
1.35104e-05,0.92,-0.012
1.35112e-05,0.92,-0.008
1.3512e-05,0.92,-0.012
1.35128e-05,0.92,-0.012
1.35136e-05,0.92,-0.016
1.35144e-05,0.92,-0.012
1.35152e-05,0.92,-0.012
